dataset,model,split,splitID,emb_dim,batch_size,depth,trainacc,testacc,tp,tn,fp,fn,recall,precision,epoch,epochtime,besttime,trainingtime
rw,lower,pw,4,8,12,0,93.79,67.95,16,37,10,15,51.61,61.54,39,5.72,27.00,223.03
rw,lower,pw,4,8,12,0,93.48,67.95,16,37,10,15,51.61,61.54,40,5.72,27.00,228.91
rw,lower,pw,4,8,12,0,93.79,67.95,16,37,10,15,51.61,61.54,41,5.73,27.00,234.80
rw,lower,pw,4,8,12,0,93.79,66.67,15,37,10,16,48.39,60.00,42,5.73,27.00,240.67
rw,lower,pw,4,8,12,0,91.93,64.10,13,37,10,18,41.94,56.52,43,5.72,27.00,246.13
rw,lower,pw,4,8,12,0,93.17,66.67,15,37,10,16,48.39,60.00,44,5.72,27.00,251.73
rw,lower,pw,4,8,12,0,94.72,69.23,17,37,10,14,54.84,62.96,45,5.72,27.00,257.44
rw,lower,pw,4,8,12,0,95.34,69.23,17,37,10,14,54.84,62.96,46,5.72,27.00,263.08
rw,lower,pw,4,8,12,0,95.34,69.23,17,37,10,14,54.84,62.96,47,5.73,27.00,269.30
rw,lower,pw,4,8,12,0,95.34,67.95,16,37,10,15,51.61,61.54,48,5.73,27.00,275.20
rw,lower,pw,4,8,12,0,91.61,66.67,15,37,10,16,48.39,60.00,49,5.74,27.00,281.30
rw,lower,pw,4,8,12,0,95.03,69.23,17,37,10,14,54.84,62.96,50,5.75,27.00,287.28
rw,lower,pw,4,8,12,0,95.34,69.23,17,37,10,14,54.84,62.96,51,5.74,27.00,292.70
rw,lower,pw,4,8,12,0,94.41,66.67,15,37,10,16,48.39,60.00,52,5.74,27.00,298.31
rw,lower,pw,4,8,12,0,96.27,69.23,17,37,10,14,54.84,62.96,53,5.73,27.00,303.94
rw,lower,pw,4,8,12,0,78.26,82.05,23,41,6,8,74.19,79.31,53,5.73,27.00,303.94
rw,lower,pw,5,8,12,0,57.54,25.33,0,19,0,56,0.00,0.00,1,5.35,5.35,5.35
rw,lower,pw,5,8,12,0,57.54,25.33,0,19,0,56,0.00,0.00,2,5.45,10.89,10.89
rw,lower,pw,5,8,12,0,57.54,25.33,0,19,0,56,0.00,0.00,3,5.45,16.35,16.35
rw,lower,pw,5,8,12,0,57.54,25.33,0,19,0,56,0.00,0.00,4,5.48,21.91,21.91
rw,lower,pw,5,8,12,0,57.54,25.33,0,19,0,56,0.00,0.00,5,5.52,27.59,27.59
rw,lower,pw,5,8,12,0,57.85,25.33,0,19,0,56,0.00,0.00,6,5.53,33.18,33.18
rw,lower,pw,5,8,12,0,83.38,36.00,15,12,7,41,26.79,68.18,7,5.56,38.91,38.91
rw,lower,pw,5,8,12,0,77.54,33.33,8,17,2,48,14.29,80.00,8,5.55,38.91,44.36
rw,lower,pw,5,8,12,0,85.54,41.33,17,14,5,39,30.36,77.27,9,5.54,49.90,49.90
rw,lower,pw,5,8,12,0,85.85,40.00,13,17,2,43,23.21,86.67,10,5.57,49.90,55.66
rw,lower,pw,5,8,12,0,85.54,44.00,21,12,7,35,37.50,75.00,11,5.58,61.40,61.40
rw,lower,pw,5,8,12,0,88.31,61.33,35,11,8,21,62.50,81.40,12,5.58,66.99,66.99
rw,lower,pw,5,8,12,0,88.00,62.67,36,11,8,20,64.29,81.82,13,5.61,72.90,72.90
rw,lower,pw,5,8,12,0,88.00,65.33,38,11,8,18,67.86,82.61,14,5.61,78.56,78.56
rw,lower,pw,5,8,12,0,88.62,68.00,40,11,8,16,71.43,83.33,15,5.63,84.51,84.51
rw,lower,pw,5,8,12,0,89.54,68.00,40,11,8,16,71.43,83.33,16,5.64,90.20,90.20
rw,lower,pw,5,8,12,0,89.23,68.00,40,11,8,16,71.43,83.33,17,5.64,95.93,95.93
rw,lower,pw,5,8,12,0,89.85,68.00,39,12,7,17,69.64,84.78,18,5.65,101.71,101.71
rw,lower,pw,5,8,12,0,90.46,68.00,39,12,7,17,69.64,84.78,19,5.64,107.21,107.21
rw,lower,pw,5,8,12,0,91.69,76.00,45,12,7,11,80.36,86.54,20,5.65,112.96,112.96
rw,lower,pw,5,8,12,0,92.00,76.00,45,12,7,11,80.36,86.54,21,5.66,118.95,118.95
rw,lower,pw,5,8,12,0,92.00,72.00,45,9,10,11,80.36,81.82,22,5.67,118.95,124.79
rw,lower,pw,5,8,12,0,92.62,72.00,45,9,10,11,80.36,81.82,23,5.68,118.95,130.58
rw,lower,pw,5,8,12,0,92.62,72.00,45,9,10,11,80.36,81.82,24,5.68,118.95,136.35
rw,lower,pw,5,8,12,0,93.23,69.33,43,9,10,13,76.79,81.13,25,5.69,118.95,142.18
rw,lower,pw,5,8,12,0,93.23,69.33,43,9,10,13,76.79,81.13,26,5.70,118.95,148.10
rw,lower,pw,5,8,12,0,93.23,69.33,43,9,10,13,76.79,81.13,27,5.69,118.95,153.61
rw,lower,pw,5,8,12,0,93.23,69.33,43,9,10,13,76.79,81.13,28,5.68,118.95,159.10
rw,lower,pw,5,8,12,0,92.92,64.00,36,12,7,20,64.29,83.72,29,5.68,118.95,164.74
rw,lower,pw,5,8,12,0,90.15,34.67,12,14,5,44,21.43,70.59,30,5.66,118.95,169.73
rw,lower,pw,5,8,12,0,94.46,50.67,25,13,6,31,44.64,80.65,31,5.66,118.95,175.36
rw,lower,pw,5,8,12,0,94.15,48.00,24,12,7,32,42.86,77.42,32,5.66,118.95,181.06
rw,lower,pw,5,8,12,0,94.46,48.00,24,12,7,32,42.86,77.42,33,5.65,118.95,186.45
rw,lower,pw,5,8,12,0,94.15,53.33,28,12,7,28,50.00,80.00,34,5.65,118.95,192.08
rw,lower,pw,5,8,12,0,94.15,60.00,33,12,7,23,58.93,82.50,35,5.66,118.95,198.01
rw,lower,pw,5,8,12,0,95.08,54.67,29,12,7,27,51.79,80.56,36,5.66,118.95,203.72
rw,lower,pw,5,8,12,0,95.08,54.67,29,12,7,27,51.79,80.56,37,5.67,118.95,209.62
rw,lower,pw,5,8,12,0,95.08,58.67,32,12,7,24,57.14,82.05,38,5.67,118.95,215.35
rw,lower,pw,5,8,12,0,95.69,62.67,36,11,8,20,64.29,81.82,39,5.67,118.95,221.07
rw,lower,pw,5,8,12,0,94.46,64.00,36,12,7,20,64.29,83.72,40,5.67,118.95,226.66
rw,lower,pw,5,8,12,0,95.69,58.67,33,11,8,23,58.93,80.49,41,5.66,118.95,231.87
rw,lower,pw,5,8,12,0,96.31,61.33,35,11,8,21,62.50,81.40,42,5.65,118.95,237.43
rw,lower,pw,5,8,12,0,95.38,58.67,33,11,8,23,58.93,80.49,43,5.65,118.95,242.99
rw,lower,pw,5,8,12,0,96.31,60.00,34,11,8,22,60.71,80.95,44,5.65,118.95,248.47
rw,lower,pw,5,8,12,0,91.08,69.33,46,6,13,10,82.14,77.97,45,5.65,118.95,254.34
rw,lower,pw,5,8,12,0,95.08,69.33,40,12,7,16,71.43,85.11,46,5.65,118.95,259.97
rw,lower,pw,5,8,12,0,95.69,62.67,35,12,7,21,62.50,83.33,47,5.66,118.95,265.79
rw,lower,pw,5,8,12,0,95.69,70.67,41,12,7,15,73.21,85.42,48,5.66,118.95,271.61
rw,lower,pw,5,8,12,0,94.77,69.33,40,12,7,16,71.43,85.11,49,5.66,118.95,277.11
rw,lower,pw,5,8,12,0,95.69,65.33,40,9,10,16,71.43,80.00,50,5.66,118.95,283.12
rw,lower,pw,5,8,12,0,96.31,65.33,40,9,10,16,71.43,80.00,51,5.67,118.95,289.19
rw,lower,pw,5,8,12,0,96.00,65.33,40,9,10,16,71.43,80.00,52,5.67,118.95,294.66
rw,lower,pw,5,8,12,0,96.00,65.33,40,9,10,16,71.43,80.00,53,5.67,118.95,300.26
rw,lower,pw,5,8,12,0,92.00,76.00,45,12,7,11,80.36,86.54,53,5.67,118.95,300.26
rw,lower,rand,1,8,12,0,51.08,53.33,0,40,0,35,0.00,0.00,1,5.83,5.83,5.83
rw,lower,rand,1,8,12,0,51.08,53.33,0,40,0,35,0.00,0.00,2,5.88,11.76,11.76
rw,lower,rand,1,8,12,0,62.15,56.00,2,40,0,33,5.71,100.00,3,5.84,17.52,17.52
rw,lower,rand,1,8,12,0,62.77,58.67,4,40,0,31,11.43,100.00,4,5.79,23.15,23.15
rw,lower,rand,1,8,12,0,84.00,82.67,27,35,5,8,77.14,84.38,5,5.76,28.79,28.79
rw,lower,rand,1,8,12,0,76.00,84.00,29,34,6,6,82.86,82.86,6,5.72,34.32,34.32
rw,lower,rand,1,8,12,0,84.62,92.00,33,36,4,2,94.29,89.19,7,5.74,40.16,40.16
rw,lower,rand,1,8,12,0,85.23,89.33,34,33,7,1,97.14,82.93,8,5.77,40.16,46.15
rw,lower,rand,1,8,12,0,87.38,90.67,33,35,5,2,94.29,86.84,9,5.74,40.16,51.69
rw,lower,rand,1,8,12,0,87.38,93.33,34,36,4,1,97.14,89.47,10,5.75,57.50,57.50
rw,lower,rand,1,8,12,0,88.31,92.00,33,36,4,2,94.29,89.19,11,5.77,57.50,63.52
rw,lower,rand,1,8,12,0,88.62,93.33,34,36,4,1,97.14,89.47,12,5.79,69.48,69.48
rw,lower,rand,1,8,12,0,89.23,90.67,32,36,4,3,91.43,88.89,13,5.84,69.48,75.98
rw,lower,rand,1,8,12,0,89.23,90.67,31,37,3,4,88.57,91.18,14,5.83,69.48,81.59
rw,lower,rand,1,8,12,0,88.92,92.00,32,37,3,3,91.43,91.43,15,5.85,69.48,87.74
rw,lower,rand,1,8,12,0,90.46,90.67,32,36,4,3,91.43,88.89,16,5.86,69.48,93.80
rw,lower,rand,1,8,12,0,89.85,85.33,27,37,3,8,77.14,90.00,17,5.88,69.48,99.91
rw,lower,rand,1,8,12,0,84.00,81.33,24,37,3,11,68.57,88.89,18,5.88,69.48,105.83
rw,lower,rand,1,8,12,0,84.00,74.67,25,31,9,10,71.43,73.53,19,5.87,69.48,111.55
rw,lower,rand,1,8,12,0,87.08,84.00,26,37,3,9,74.29,89.66,20,5.87,69.48,117.46
rw,lower,rand,1,8,12,0,88.62,84.00,26,37,3,9,74.29,89.66,21,5.90,69.48,123.98
rw,lower,rand,1,8,12,0,88.62,82.67,25,37,3,10,71.43,89.29,22,5.92,69.48,130.32
rw,lower,rand,1,8,12,0,89.85,85.33,27,37,3,8,77.14,90.00,23,5.92,69.48,136.25
rw,lower,rand,1,8,12,0,90.46,85.33,27,37,3,8,77.14,90.00,24,5.93,69.48,142.21
rw,lower,rand,1,8,12,0,90.46,85.33,27,37,3,8,77.14,90.00,25,5.93,69.48,148.14
rw,lower,rand,1,8,12,0,90.77,86.67,27,38,2,8,77.14,93.10,26,5.94,69.48,154.41
rw,lower,rand,1,8,12,0,91.38,88.00,28,38,2,7,80.00,93.33,27,5.93,69.48,160.11
rw,lower,rand,1,8,12,0,91.69,88.00,28,38,2,7,80.00,93.33,28,5.92,69.48,165.86
rw,lower,rand,1,8,12,0,91.38,88.00,28,38,2,7,80.00,93.33,29,5.93,69.48,172.01
rw,lower,rand,1,8,12,0,92.00,88.00,28,38,2,7,80.00,93.33,30,5.92,69.48,177.71
rw,lower,rand,1,8,12,0,92.62,88.00,28,38,2,7,80.00,93.33,31,5.94,69.48,184.05
rw,lower,rand,1,8,12,0,91.38,88.00,28,38,2,7,80.00,93.33,32,5.93,69.48,189.85
rw,lower,rand,1,8,12,0,91.38,86.67,27,38,2,8,77.14,93.10,33,5.93,69.48,195.81
rw,lower,rand,1,8,12,0,92.31,88.00,28,38,2,7,80.00,93.33,34,5.93,69.48,201.78
rw,lower,rand,1,8,12,0,91.08,92.00,32,37,3,3,91.43,91.43,35,5.95,69.48,208.09
rw,lower,rand,1,8,12,0,93.54,92.00,33,36,4,2,94.29,89.19,36,5.95,69.48,214.08
rw,lower,rand,1,8,12,0,93.85,92.00,33,36,4,2,94.29,89.19,37,5.96,69.48,220.34
rw,lower,rand,1,8,12,0,93.85,92.00,33,36,4,2,94.29,89.19,38,5.96,69.48,226.44
rw,lower,rand,1,8,12,0,93.85,92.00,33,36,4,2,94.29,89.19,39,5.97,69.48,232.75
rw,lower,rand,1,8,12,0,93.85,93.33,33,37,3,2,94.29,91.67,40,5.98,239.11,239.11
rw,lower,rand,1,8,12,0,93.54,92.00,33,36,4,2,94.29,89.19,41,5.97,239.11,244.96
rw,lower,rand,1,8,12,0,93.23,92.00,33,36,4,2,94.29,89.19,42,5.98,239.11,251.15
rw,lower,rand,1,8,12,0,93.23,92.00,33,36,4,2,94.29,89.19,43,5.97,239.11,256.92
rw,lower,rand,1,8,12,0,93.54,92.00,33,36,4,2,94.29,89.19,44,5.97,239.11,262.64
rw,lower,rand,1,8,12,0,93.54,88.00,30,36,4,5,85.71,88.24,45,5.97,239.11,268.82
rw,lower,rand,1,8,12,0,93.23,85.33,30,34,6,5,85.71,83.33,46,5.97,239.11,274.54
rw,lower,rand,1,8,12,0,93.23,86.67,31,34,6,4,88.57,83.78,47,5.97,239.11,280.49
rw,lower,rand,1,8,12,0,94.46,86.67,32,33,7,3,91.43,82.05,48,5.98,239.11,286.92
rw,lower,rand,1,8,12,0,92.31,86.67,32,33,7,3,91.43,82.05,49,5.97,239.11,292.77
rw,lower,rand,1,8,12,0,93.54,88.00,31,35,5,4,88.57,86.11,50,5.98,239.11,298.94
rw,lower,rand,1,8,12,0,92.92,86.67,32,33,7,3,91.43,82.05,51,5.98,239.11,305.15
rw,lower,rand,2,8,12,0,48.92,46.67,35,0,40,0,100.00,46.67,1,5.57,5.57,5.57
rw,lower,rand,2,8,12,0,51.08,53.33,0,40,0,35,0.00,0.00,2,5.69,11.38,11.38
rw,lower,rand,2,8,12,0,66.77,66.67,11,39,1,24,31.43,91.67,3,5.72,17.17,17.17
rw,lower,rand,2,8,12,0,63.38,66.67,10,40,0,25,28.57,100.00,4,5.72,22.89,22.89
rw,lower,rand,2,8,12,0,84.92,89.33,31,36,4,4,88.57,88.57,5,5.79,28.93,28.93
rw,lower,rand,2,8,12,0,84.31,86.67,32,33,7,3,91.43,82.05,6,5.84,28.93,35.02
rw,lower,rand,2,8,12,0,87.69,84.00,32,31,9,3,91.43,78.05,7,5.87,28.93,41.07
rw,lower,rand,2,8,12,0,88.31,81.33,31,30,10,4,88.57,75.61,8,5.91,28.93,47.31
rw,lower,rand,2,8,12,0,89.85,81.33,30,31,9,5,85.71,76.92,9,5.93,28.93,53.38
rw,lower,rand,2,8,12,0,90.46,82.67,31,31,9,4,88.57,77.50,10,5.98,28.93,59.76
rw,lower,rand,2,8,12,0,90.46,82.67,31,31,9,4,88.57,77.50,11,5.99,28.93,65.86
rw,lower,rand,2,8,12,0,90.77,81.33,30,31,9,5,85.71,76.92,12,6.00,28.93,71.98
rw,lower,rand,2,8,12,0,90.77,81.33,30,31,9,5,85.71,76.92,13,6.04,28.93,78.52
rw,lower,rand,2,8,12,0,89.54,81.33,29,32,8,6,82.86,78.38,14,6.05,28.93,84.68
rw,lower,rand,2,8,12,0,90.77,80.00,30,30,10,5,85.71,75.00,15,6.08,28.93,91.25
rw,lower,rand,2,8,12,0,91.08,80.00,30,30,10,5,85.71,75.00,16,6.11,28.93,97.71
rw,lower,rand,2,8,12,0,91.08,80.00,30,30,10,5,85.71,75.00,17,6.11,28.93,103.90
rw,lower,rand,2,8,12,0,91.69,80.00,30,30,10,5,85.71,75.00,18,6.08,28.93,109.41
rw,lower,rand,2,8,12,0,91.69,80.00,30,30,10,5,85.71,75.00,19,6.04,28.93,114.76
rw,lower,rand,2,8,12,0,90.77,81.33,29,32,8,6,82.86,78.38,20,6.03,28.93,120.70
rw,lower,rand,2,8,12,0,84.31,76.00,25,32,8,10,71.43,75.76,21,6.05,28.93,127.08
rw,lower,rand,2,8,12,0,85.23,74.67,27,29,11,8,77.14,71.05,22,6.06,28.93,133.32
rw,lower,rand,2,8,12,0,86.46,82.67,28,34,6,7,80.00,82.35,23,6.07,28.93,139.59
rw,lower,rand,2,8,12,0,89.23,80.00,27,33,7,8,77.14,79.41,24,6.07,28.93,145.76
rw,lower,rand,2,8,12,0,89.23,82.67,27,35,5,8,77.14,84.38,25,6.08,28.93,151.94
rw,lower,rand,2,8,12,0,89.85,81.33,26,35,5,9,74.29,83.87,26,6.08,28.93,158.17
rw,lower,rand,2,8,12,0,89.54,82.67,27,35,5,8,77.14,84.38,27,6.06,28.93,163.67
rw,lower,rand,2,8,12,0,89.85,81.33,27,34,6,8,77.14,81.82,28,6.03,28.93,168.96
rw,lower,rand,2,8,12,0,91.08,84.00,29,34,6,6,82.86,82.86,29,6.02,28.93,174.66
rw,lower,rand,2,8,12,0,88.00,84.00,26,37,3,9,74.29,89.66,30,6.02,28.93,180.46
rw,lower,rand,2,8,12,0,90.15,84.00,28,35,5,7,80.00,84.85,31,6.03,28.93,186.92
rw,lower,rand,2,8,12,0,91.69,84.00,27,36,4,8,77.14,87.10,32,6.03,28.93,193.00
rw,lower,rand,2,8,12,0,88.62,88.00,32,34,6,3,91.43,84.21,33,6.03,28.93,199.03
rw,lower,rand,2,8,12,0,91.38,86.67,31,34,6,4,88.57,83.78,34,6.03,28.93,205.18
rw,lower,rand,2,8,12,0,90.77,89.33,28,39,1,7,80.00,96.55,35,6.04,211.54,211.54
rw,lower,rand,2,8,12,0,91.69,88.00,29,37,3,6,82.86,90.62,36,6.05,211.54,217.64
rw,lower,rand,2,8,12,0,93.23,88.00,29,37,3,6,82.86,90.62,37,6.05,211.54,223.95
rw,lower,rand,2,8,12,0,93.23,88.00,29,37,3,6,82.86,90.62,38,6.06,211.54,230.14
rw,lower,rand,2,8,12,0,92.92,88.00,29,37,3,6,82.86,90.62,39,6.06,211.54,236.48
rw,lower,rand,2,8,12,0,93.54,88.00,29,37,3,6,82.86,90.62,40,6.07,211.54,242.76
rw,lower,rand,2,8,12,0,93.23,84.00,30,33,7,5,85.71,81.08,41,6.06,211.54,248.58
rw,lower,rand,2,8,12,0,93.23,89.33,30,37,3,5,85.71,90.91,42,6.06,254.38,254.38
rw,lower,rand,2,8,12,0,93.54,88.00,29,37,3,6,82.86,90.62,43,6.04,254.38,259.88
rw,lower,rand,2,8,12,0,93.54,88.00,29,37,3,6,82.86,90.62,44,6.03,254.38,265.40
rw,lower,rand,2,8,12,0,93.54,88.00,29,37,3,6,82.86,90.62,45,6.04,254.38,271.70
rw,lower,rand,2,8,12,0,93.85,88.00,29,37,3,6,82.86,90.62,46,6.04,254.38,277.70
rw,lower,rand,2,8,12,0,93.54,88.00,29,37,3,6,82.86,90.62,47,6.03,254.38,283.54
rw,lower,rand,2,8,12,0,93.54,88.00,29,37,3,6,82.86,90.62,48,6.03,254.38,289.34
rw,lower,rand,2,8,12,0,92.00,86.67,26,39,1,9,74.29,96.30,49,6.02,254.38,295.18
rw,lower,rand,2,8,12,0,92.62,88.00,27,39,1,8,77.14,96.43,50,6.03,254.38,301.26
rw,lower,rand,2,8,12,0,93.23,89.33,30,37,3,5,85.71,90.91,50,6.03,254.38,301.26
rw,lower,rand,3,8,12,0,49.85,59.42,0,41,0,28,0.00,0.00,1,5.41,5.41,5.41
rw,lower,rand,3,8,12,0,59.52,57.97,1,39,2,27,3.57,33.33,2,5.47,5.41,10.94
rw,lower,rand,3,8,12,0,79.15,57.97,23,17,24,5,82.14,48.94,3,5.52,5.41,16.57
rw,lower,rand,3,8,12,0,75.23,60.87,15,27,14,13,53.57,51.72,4,5.57,22.29,22.29
rw,lower,rand,3,8,12,0,79.15,56.52,24,15,26,4,85.71,48.00,5,5.64,22.29,28.18
rw,lower,rand,3,8,12,0,83.38,66.67,25,21,20,3,89.29,55.56,6,5.73,34.39,34.39
rw,lower,rand,3,8,12,0,84.89,66.67,24,22,19,4,85.71,55.81,7,5.75,40.26,40.26
rw,lower,rand,3,8,12,0,86.40,78.26,20,34,7,8,71.43,74.07,8,5.78,46.25,46.25
rw,lower,rand,3,8,12,0,86.10,79.71,22,33,8,6,78.57,73.33,9,5.82,52.36,52.36
rw,lower,rand,3,8,12,0,89.12,81.16,22,34,7,6,78.57,75.86,10,5.81,58.14,58.14
rw,lower,rand,3,8,12,0,89.73,79.71,21,34,7,7,75.00,75.00,11,5.83,58.14,64.10
rw,lower,rand,3,8,12,0,90.03,79.71,21,34,7,7,75.00,75.00,12,5.85,58.14,70.16
rw,lower,rand,3,8,12,0,90.03,79.71,21,34,7,7,75.00,75.00,13,5.86,58.14,76.18
rw,lower,rand,3,8,12,0,90.63,79.71,21,34,7,7,75.00,75.00,14,5.86,58.14,81.97
rw,lower,rand,3,8,12,0,91.54,81.16,21,35,6,7,75.00,77.78,15,5.86,87.86,87.86
rw,lower,rand,3,8,12,0,91.54,81.16,21,35,6,7,75.00,77.78,16,5.87,93.87,93.87
rw,lower,rand,3,8,12,0,91.84,81.16,21,35,6,7,75.00,77.78,17,5.85,99.50,99.50
rw,lower,rand,3,8,12,0,92.15,81.16,21,35,6,7,75.00,77.78,18,5.87,105.71,105.71
rw,lower,rand,3,8,12,0,92.45,81.16,21,35,6,7,75.00,77.78,19,5.91,112.22,112.22
rw,lower,rand,3,8,12,0,93.05,82.61,22,35,6,6,78.57,78.57,20,5.89,117.89,117.89
rw,lower,rand,3,8,12,0,93.05,82.61,22,35,6,6,78.57,78.57,21,5.90,123.90,123.90
rw,lower,rand,3,8,12,0,93.35,82.61,22,35,6,6,78.57,78.57,22,5.91,129.97,129.97
rw,lower,rand,3,8,12,0,93.96,82.61,22,35,6,6,78.57,78.57,23,5.90,135.61,135.61
rw,lower,rand,3,8,12,0,93.96,81.16,22,34,7,6,78.57,75.86,24,5.89,135.61,141.42
rw,lower,rand,3,8,12,0,93.96,81.16,22,34,7,6,78.57,75.86,25,5.88,135.61,147.10
rw,lower,rand,3,8,12,0,93.96,81.16,22,34,7,6,78.57,75.86,26,5.89,135.61,153.09
rw,lower,rand,3,8,12,0,94.26,81.16,22,34,7,6,78.57,75.86,27,5.88,135.61,158.77
rw,lower,rand,3,8,12,0,93.96,81.16,22,34,7,6,78.57,75.86,28,5.88,135.61,164.59
rw,lower,rand,3,8,12,0,93.96,81.16,22,34,7,6,78.57,75.86,29,5.88,135.61,170.43
rw,lower,rand,3,8,12,0,93.96,79.71,21,34,7,7,75.00,75.00,30,5.89,135.61,176.64
rw,lower,rand,3,8,12,0,93.35,79.71,20,35,6,8,71.43,76.92,31,5.90,135.61,182.95
rw,lower,rand,3,8,12,0,94.26,81.16,22,34,7,6,78.57,75.86,32,5.90,135.61,188.82
rw,lower,rand,3,8,12,0,93.96,81.16,22,34,7,6,78.57,75.86,33,5.88,135.61,194.16
rw,lower,rand,3,8,12,0,93.66,79.71,21,34,7,7,75.00,75.00,34,5.87,135.61,199.61
rw,lower,rand,3,8,12,0,94.26,79.71,21,34,7,7,75.00,75.00,35,5.87,135.61,205.54
rw,lower,rand,3,8,12,0,94.56,81.16,22,34,7,6,78.57,75.86,36,5.87,135.61,211.35
rw,lower,rand,3,8,12,0,92.45,79.71,20,35,6,8,71.43,76.92,37,5.88,135.61,217.44
rw,lower,rand,3,8,12,0,94.56,82.61,23,34,7,5,82.14,76.67,38,5.87,223.17,223.17
rw,lower,rand,3,8,12,0,94.86,82.61,23,34,7,5,82.14,76.67,39,5.87,229.09,229.09
rw,lower,rand,3,8,12,0,94.56,82.61,23,34,7,5,82.14,76.67,40,5.87,234.69,234.69
rw,lower,rand,3,8,12,0,94.56,82.61,23,34,7,5,82.14,76.67,41,5.88,241.10,241.10
rw,lower,rand,3,8,12,0,94.26,81.16,22,34,7,6,78.57,75.86,42,5.89,241.10,247.38
rw,lower,rand,3,8,12,0,94.56,81.16,23,33,8,5,82.14,74.19,43,5.89,241.10,253.07
rw,lower,rand,3,8,12,0,94.56,82.61,23,34,7,5,82.14,76.67,44,5.89,259.12,259.12
rw,lower,rand,3,8,12,0,95.17,81.16,23,33,8,5,82.14,74.19,45,5.89,259.12,265.27
rw,lower,rand,3,8,12,0,92.15,75.36,24,28,13,4,85.71,64.86,46,5.90,259.12,271.60
rw,lower,rand,3,8,12,0,92.75,72.46,23,27,14,5,82.14,62.16,47,5.91,259.12,277.65
rw,lower,rand,3,8,12,0,93.66,76.81,23,30,11,5,82.14,67.65,48,5.91,259.12,283.60
rw,lower,rand,3,8,12,0,94.26,76.81,23,30,11,5,82.14,67.65,49,5.91,259.12,289.57
rw,lower,rand,3,8,12,0,94.26,78.26,23,31,10,5,82.14,69.70,50,5.90,259.12,295.07
rw,lower,rand,3,8,12,0,94.86,79.71,23,32,9,5,82.14,71.88,51,5.90,259.12,301.03
rw,lower,rand,3,8,12,0,94.56,82.61,23,34,7,5,82.14,76.67,51,5.90,259.12,301.03
rw,lower,rand,4,8,12,0,51.23,52.63,0,40,0,36,0.00,0.00,1,5.33,5.33,5.33
rw,lower,rand,4,8,12,0,51.23,52.63,0,40,0,36,0.00,0.00,2,5.47,10.95,10.95
rw,lower,rand,4,8,12,0,51.23,52.63,0,40,0,36,0.00,0.00,3,5.47,16.40,16.40
rw,lower,rand,4,8,12,0,57.10,60.53,6,40,0,30,16.67,100.00,4,5.47,21.88,21.88
rw,lower,rand,4,8,12,0,73.15,72.37,17,38,2,19,47.22,89.47,5,5.44,27.19,27.19
rw,lower,rand,4,8,12,0,86.73,76.32,32,26,14,4,88.89,69.57,6,5.43,32.60,32.60
rw,lower,rand,4,8,12,0,87.35,78.95,32,28,12,4,88.89,72.73,7,5.43,37.98,37.98
rw,lower,rand,4,8,12,0,87.65,78.95,32,28,12,4,88.89,72.73,8,5.49,43.89,43.89
rw,lower,rand,4,8,12,0,89.81,80.26,32,29,11,4,88.89,74.42,9,5.52,49.72,49.72
rw,lower,rand,4,8,12,0,89.51,78.95,33,27,13,3,91.67,71.74,10,5.55,49.72,55.45
rw,lower,rand,4,8,12,0,87.35,81.58,30,32,8,6,83.33,78.95,11,5.60,61.61,61.61
rw,lower,rand,4,8,12,0,91.05,82.89,32,31,9,4,88.89,78.05,12,5.61,67.29,67.29
rw,lower,rand,4,8,12,0,90.43,82.89,32,31,9,4,88.89,78.05,13,5.63,73.13,73.13
rw,lower,rand,4,8,12,0,91.05,82.89,32,31,9,4,88.89,78.05,14,5.62,78.66,78.66
rw,lower,rand,4,8,12,0,91.36,80.26,32,29,11,4,88.89,74.42,15,5.62,78.66,84.28
rw,lower,rand,4,8,12,0,91.36,80.26,32,29,11,4,88.89,74.42,16,5.62,78.66,89.92
rw,lower,rand,4,8,12,0,91.36,80.26,32,29,11,4,88.89,74.42,17,5.60,78.66,95.25
rw,lower,rand,4,8,12,0,91.36,80.26,32,29,11,4,88.89,74.42,18,5.62,78.66,101.09
rw,lower,rand,4,8,12,0,91.36,80.26,32,29,11,4,88.89,74.42,19,5.62,78.66,106.79
rw,lower,rand,4,8,12,0,91.36,80.26,32,29,11,4,88.89,74.42,20,5.61,78.66,112.30
rw,lower,rand,4,8,12,0,91.05,81.58,33,29,11,3,91.67,75.00,21,5.64,78.66,118.38
rw,lower,rand,4,8,12,0,90.43,81.58,33,29,11,3,91.67,75.00,22,5.65,78.66,124.30
rw,lower,rand,4,8,12,0,90.74,81.58,33,29,11,3,91.67,75.00,23,5.66,78.66,130.08
rw,lower,rand,4,8,12,0,87.65,76.32,35,23,17,1,97.22,67.31,24,5.68,78.66,136.30
rw,lower,rand,4,8,12,0,83.95,80.26,30,31,9,6,83.33,76.92,25,5.68,78.66,142.11
rw,lower,rand,4,8,12,0,88.27,80.26,34,27,13,2,94.44,72.34,26,5.68,78.66,147.56
rw,lower,rand,4,8,12,0,88.27,81.58,33,29,11,3,91.67,75.00,27,5.67,78.66,153.07
rw,lower,rand,4,8,12,0,89.51,82.89,31,32,8,5,86.11,79.49,28,5.68,158.97,158.97
rw,lower,rand,4,8,12,0,89.51,82.89,30,33,7,6,83.33,81.08,29,5.69,164.88,164.88
